trial,observation_pair_1,observation_pair_2,observation_pair_3,observation_pair_4,observation_pair_5,observation_pair_6,observation_pair_7,observation_pair_8,observation_pair_9,observation_pair_10,observation_pair_11,observation_pair_12,observation_pair_13,observation_pair_14,observation_pair_15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,276.43218248698474,-250.03897657132595,-250.05096073892665,-0.9285444073517534,-0.01900450330947831,-249.82426553993506,-249.47076841932557,-249.1935593813826,-249.1867378906609,-249.1330391590701,-249.1243296801722,-0.01900450313613893,-0.019004503124155588,-0.019004503112706083,-0.019004503101759242,-0.019004503091285433
1.0,-143.03507131308947,250.03913108332296,250.05100881731445,0.9366293899459245,0.019004503310067457,249.82467670712916,249.4689784346527,249.19065754034332,249.18605981591008,249.13056297136663,249.12799773130675,0.01900450313818665,0.01900450312630618,0.019004503114955152,0.019004503104102635,0.019004503093719222
1.0,226.61500518858145,250.03912708503685,250.05099270948904,0.8513439263934661,0.01900450330241845,249.8246726914222,249.46865296598008,249.19015634383092,249.18585288902793,249.13018651199042,249.1286098212033,0.019004503112374276,0.019004503099047748,0.01900450308629962,0.01900450307409718,0.019004503062409188
1.0,80.91076758253575,250.03911156079704,250.05097956785502,0.8695081945275065,0.01900450330333441,249.82463463485095,249.46861982352232,249.19011474806953,249.18579231129956,249.13017266239572,249.1286177980372,0.019004503116101155,0.01900450310285342,0.019004503090171238,0.019004503078023274,0.019004503066379536
1.0,9.786751613998206,-249.9608727229311,-249.94901908896023,0.8261951319875286,0.019004503299203973,-250.17532119674402,-250.53164100322584,-250.81029597350857,-250.8143224952548,-250.8701530326407,-250.87081063812664,0.019004503102047265,0.019004503088037535,0.019004503074620864,0.019004503061764752,0.019004503049438022
1.0,-483.18499836808917,-250.03911945877954,-250.05100819621677,-0.9007410258236382,-0.01900450330766726,-249.8246438315295,-249.46918410223373,-249.19098464351498,-249.1861538623802,-249.1308276705316,-249.12756819514422,-0.019004503129598026,-0.019004503117335345,-0.019004503105622593,-0.019004503094427395,-0.019004503083718996
1.0,72.34893029221234,249.96116602122768,249.94913419261033,-0.6485365096240983,-0.019004503274909403,250.1760732890601,250.52882245909262,250.80574735012425,250.81341334888188,250.86624684621603,250.87673373330117,-0.01900450302111057,-0.019004503002422204,-0.01900450298446909,-0.0190045029672145,-0.019004502950622795
1.0,-438.2837359524401,-249.96586881259387,-249.95098069141807,0.41276289919069215,0.01900450321745667,-250.18315417374893,-250.36070734152668,-250.27094955154803,-249.9448461564926,-250.7140287373154,-250.95676417073963,0.019004502827942103,0.019004502799004702,0.019004502771179273,0.019004502744411945,0.0190045027186502
1.0,-398.445416511753,-249.96092834971114,-249.94901720500326,0.8208054024882072,0.01900450330027605,-250.17547991213624,-250.53053945496345,-250.80855637666093,-250.81380599381538,-250.86876256324197,-250.87310803081328,0.019004503104423445,0.0190045030908019,0.019004503077780302,0.019004503065324092,0.019004503053400356
1.0,-243.74787594132363,-249.96102638977047,-249.9491410522409,0.06500933255959308,0.01900449785579445,-250.17568971248707,-250.53173348024728,-250.81035860909506,-250.81477719771635,-250.87003452584,-250.87117666351614,0.019004497382137858,0.01900449650184346,0.019004495488369317,0.019004494309443287,0.019004492921337192
1.0,4865.215339269513,4139.4174907304205,4139.8177509751295,4188.081472459731,4189.818553561181,4132.563593043195,4122.594166676738,4116.629011740962,4119.167096948858,4111.671774460229,4109.81882354982,4189.818553561428,4189.818553561619,4189.818553561839,4189.8185535620905,4189.818553562386
2.0,-261.6411046369177,124.96090759482185,124.94898353784804,124.94654986559081,124.91094593600705,124.69594117506715,124.5521610499231,124.36866321197225,124.1622319438433,124.11359446572855,-0.8845331179269795,-0.09992155350973383,-0.09565179817933667,-0.07961434334113299,-0.07731058608539111,-0.07731058606389721
2.0,-295.6760692811545,-374.9609075979367,-374.9489830126978,-374.94654952954113,-374.9109470194006,-374.6959598337805,-374.55217797675243,-374.3686623363591,-374.1622102274927,-374.1135824469421,0.8604837230537068,0.09992155350908805,0.09565179817383182,0.07961434333075386,0.07731058607466755,0.0773105860496808
2.0,337.4210441501307,375.0390924058631,375.0509929793834,375.05343510156615,375.08910218304317,375.30486464286554,375.44854970501456,375.63126994167817,375.8368196830395,375.88590015916435,0.8640305885158701,0.09992155350917352,0.09565179817451286,0.07961434333218424,0.07731058607613266,0.0773105860516588
2.0,-445.0947575394303,125.03909240444649,125.0509794952808,125.05342644511019,125.08912945808537,125.30530502670368,125.44892272319585,125.63121124491234,125.83629268865508,125.88563352063055,0.891924271295688,0.09992155350990799,0.09565179818076087,0.07961434334390086,0.07731058608823457,0.07731058606764665
2.0,-387.5632524027859,125.0390924028368,125.05097380094037,125.05342278421483,125.08914089943713,125.3054863407261,125.44907322876789,125.63118261969575,125.83607383654727,125.8855255547427,0.885838885585022,0.09992155350974762,0.09565179817937691,0.07961434334140016,0.07731058608564702,0.07731058606426382
