trial,observation_pair_1,observation_pair_2,observation_pair_3,observation_pair_4,observation_pair_5,observation_pair_6,observation_pair_7,observation_pair_8,observation_pair_9,observation_pair_10,observation_pair_11,observation_pair_12,observation_pair_13,observation_pair_14,observation_pair_15,observation_pair_16,observation_pair_17,observation_pair_18,observation_pair_19,observation_pair_20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,5.528643649739696,-5.0,5.391012418849348,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-2.5,5.0
1.0,-2.860701426261789,5.0,-2.9632853384934053,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-5.0,-2.5,-5.0
1.0,64.30101835671458,52.0,38.295245144356855,2.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,37.75,52.0
2.0,4.532300103771629,-5.0,-4.966294821492994,-4.947370130344517,-4.907834368348132,0.0,-4.885986874385763,-4.863797505072299,-4.866392576270252,-4.869141118541425,5.0,-2.5,1.4990668258654671,2.1561060294480865,-4.87009285582456,-4.870700733170618,7.5,7.5,7.5,7.5,7.5
2.0,1.618215351650715,5.0,5.031168728143469,5.042338270105842,5.060619112397673,0.0,5.067213896637404,5.069692641783369,5.082560308240438,5.131220775860708,-5.0,-2.5,1.4075806140874967,5.5047052904318186,5.15511501068621,5.173427539321526,7.5,7.5,7.5,7.5,7.5
2.0,16.370191128614877,52.0,55.5443057787314,58.406862620834005,64.4581957916948,2.0,66.87914513262255,67.66444889419529,73.04135551964855,92.34743407653212,52.0,37.75,1.5684178815723016,23.970762611533033,98.48075635953107,100.77643095919271,127.75,127.75,127.75,127.75,127.75
3.0,0.19573503227996447,0.0,0.18289344266912452,5.0,-5.0,-2.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
3.0,-9.663699967361783,0.0,-9.670075499281,-5.0,5.0,-2.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
3.0,198.71950042877864,2.0,202.96857575051843,52.0,52.0,37.75,127.75,127.75,127.75,127.75,127.75,127.75,127.75,127.75,127.75,127.75,127.75,127.75,127.75,127.75,127.75
